side	opponent	round	number	attacks	ann	text
					0	Author Response We would like to thank the Reviewer for a very careful reading of the paper and a number of interesting, though challenging, suggestions and comments.
					0	Thanks to his/her remarks, the paper has improved under many important aspects.
					0	We summarize below our reactions to the points raised by the Reviewers following the same order in the lists of comments.
					0	In general, we amended the paper in accordance with the replies below.
Reviewer_1	Author	1	1	0	2	Data issue: The authors indicate their data source as “…an index of panel data on agricultural output and employment in the first sector of 287 prefectures from 2000 to 2010 is collected from the China city Statistical Yearbook (2001-2011)...” It is not clear what kind of index the authors are referring to.
Reviewer_1	Author	1	1	0	2	Are the annual agricultural output data are measured in their nominal value (at current price) or in real value (at constant price)?
Reviewer_1	Author	1	1	0	2	If it’s based on the real value then what kind of deflators are used in the estimation, national level or regional level since agricultural prices may vary across regions?
Reviewer_1	Author	1	1	0	2	Labor productivity needs to be measured using real value of agricultural output.
Reviewer_1	Author	1	1	0	2	Otherwise, it may reflect the changes in prices instead of productivity.
Reviewer_1	Author	1	1	0	2	This issue needs to be properly addressed.
					0	-
Author	Reviewer_1	2	1	1	1	We better specify the required items on agricultural labor productivity in the text.
Author	Reviewer_1	2	1	1	1	Sorry for the unclearness.
Author	Reviewer_1	2	1	1	1	The index is actually the measure of agricultural labor productivity, which is calculated by the agricultural output and labor.
Author	Reviewer_1	2	1	1	1	We now clarify this part with another way of expression.
Author	Reviewer_2	2	11	2	1	The agricultural output is deflated with the base year 2000.
Author	Reviewer_2	2	11	2	1	There is no price index at the prefectural level.
Author	Reviewer_2	2	11	2	1	For this reason we use the provincial price indices to deflate the nominal series.
Author	Reviewer_2	2	11	2	1	Hence, all the prefectures within each province are deflated by the same index.
Author	Reviewer_2	2	11	2	1	Although suboptimal, this helps to preserve the comparability in the two estimations.
Reviewer_1	Author	1	2	0	2	Literature discussion: Most of the literature cited in the Introduction section and Discussion section are published five years ago.
Reviewer_1	Author	1	2	0	2	The authors may want to have some brief discussion on more recent literature regarding China’s productivity estimates and policy related issues.
					0	-
Author	Reviewer_2	2	15	6	1	The Reviewer raises a very valuable point.
Author	Reviewer_2	2	20	11	1	We would like to thank the Reviewer to recommend us to develop this part.
Author	Reviewer_2	2	15	6	1	We now include more recent literature in the introduction, as well as the government movements of the relevant policies in recent years.
Reviewer_1	Author	1	3	0	2	Measurement issue: The authors rely on the Latent Growth Curve Modeling technique to study the trend growth of China’s agricultural labor productivity.
Reviewer_1	Author	1	3	0	2	It is not clear, however, why the authors rely on a dataset with only 10-year period to discuss labor productivity trend growth issue instead of using a dataset with longer time period if data is available.
Reviewer_1	Author	1	3	0	2	In addition, the authors may want to justify their approach by briefly discussing the advantage or shortcomings of their method comparing to other approaches in identifying the growth trend of China’s agricultural labor productivity.
					0	-
Author	Reviewer_1	2	3	3	1	The Reviewer raises an interesting point that we overlooked previously.
Author	Reviewer_1	2	3	3	1	We take the starting year as 2000 is mainly because of the entry of WTO, which influences the pattern of agricultural production in China.
Author	Reviewer_1	2	3	3	1	We take the reviewer’s advice, to extend the time period until 2013, which is the latest available data on prefectural level.
					0	Specific Comments Please double check the citations and the references list as some citations are not included in the references.
Reviewer_1	Author	1	4	0	2	Table 1: The title of column 2 is not clear.
Reviewer_1	Author	1	4	0	2	The numbers in that column seem to be cumulative proportions of total changes over time.
Reviewer_1	Author	1	9	0	2	Please be more specific.
Reviewer_1	Author	1	5	0	2	Table 3: Each column title needs to be more specific.
Reviewer_1	Author	1	6	0	2	Figure 3: It is not clear what the axis labels represent in figure 3.
Reviewer_1	Author	1	6	0	2	It needs to be noted.
Reviewer_1	Author	1	7	0	2	Figure 4: Please be more specific regarding the range of slow, middle, and fast.
Reviewer_1	Author	1	8	0	2	Appendix Figure A1: What is the definition of “absolute value” in this figure?
Reviewer_1	Author	1	9	0	2	Appendix Figure A2: The figure presents the chain-linked index of output and input.
Reviewer_1	Author	1	9	0	2	It is not clear whether the output is measured in real value (at constant price) or nominal value (at current price).
					0	Please be more specific.
					0	-
Author	Reviewer_2	2	10	1	1	We would like to thank the reviewer’s scrutiny.
Author	Reviewer_1	2	9	9	1	We now correct all the issues in citations and tables and figures in the text.
Author	Reviewer_1	2	9	9	1	Figure 3 (now is Figure 4), the vertical axis indicates the growth rate of agricultural labor productivity; we now put it in the note.
Author	Reviewer_1	2	9	9	1	In Appendix A1, the “absolute value” means real value; we now change it to the better expression.
Author	Reviewer_1	2	9	9	1	In Appendix A2, they are measured in real value at constant price; we now better specify it in the text.
					0	Author Response We would like to thank the Reviewers for a very careful reading of the paper and a number of interesting, though challenging, suggestions and comments.
					0	Thanks to their remarks, the paper has improved under many important aspects.
					0	We summarize below our reactions to the points raised by the Reviewers following the same order in their lists of comments.
					0	In general, we amended the paper in accordance with the replies below.
					0	The most important issues to correct urgently:
Reviewer_2	Author	1	1	0	2	One question that it is necessary to correct is the number of figures in the text.
					0	- We would like to thank the reviewer’s scrutiny.
Author	Reviewer_2	2	10	1	1	We now specify this better in the text
Reviewer_2	Author	1	2	0	2	Besides, the authors must define better the data how the agricultural labor productivity was calculated.
Reviewer_2	Author	1	2	0	2	The agricultural output is in current or constant prices?
Reviewer_2	Author	1	2	0	2	This could have strong implications in one case or another, especially in the first case.
Reviewer_2	Author	1	2	0	2	The context of this paper consists in growing agricultural prices, especially in the second half of this decade in the world panorama.
Reviewer_2	Author	1	2	0	2	So, if the agricultural output is in current prices, the growing prices will affect deeply the results.
Reviewer_2	Author	1	2	0	2	It must be clearer.
					0	-
Author	Reviewer_2	2	11	2	1	The reviewer rises a very useful point that we initially ignored.
Author	Reviewer_2	2	11	2	1	We now better specify the required items on agricultural labor productivity in the text.
					0	The agricultural output is deflated with the base year 2000.
					0	There is no price index at the prefectural level.
					0	For this reason we use the provincial price indices to deflate the nominal series.
					0	Hence, all the prefectures within each province are deflated by the same index.
					0	Although suboptimal, this helps to preserve the comparability in the two estimations.
Reviewer_2	Author	1	3	0	2	On the other hand, in the same line of text (pg.
Reviewer_2	Author	1	3	0	2	4 line 3), the authors define the denominator of the agricultural labor productivity as the employed labors in the first sector.
Reviewer_2	Author	1	3	0	2	What does this first sector mean?
Reviewer_2	Author	1	3	0	2	Is it a synonymous of agricultural sector?
Reviewer_2	Author	1	3	0	2	If this “first sector” includes the fish workers, the agricultural labor productivity measures are not correct in the regions with sea access.
Reviewer_2	Author	1	3	0	2	In this case, it would be the primary sector labor productivity.
Reviewer_2	Author	1	3	0	2	The authors should also clarify if this sector included the forest products and labor.
					0	-
Author	Reviewer_2	2	12	3	1	The reviewer is right.
Author	Reviewer_2	2	12	3	1	The first sector is a macro conception of agriculture.
Author	Reviewer_2	2	12	3	1	It indeed includes fishery.
Author	Reviewer_2	2	12	3	1	However, the data of output and employment are both collected on this level - the first sector.
