side	opponent	round	number	attacks	ann	text
					0	ISSN 2075-1729 www.mdpi.com/journal/life Peer-Review Record: Bending Elasticity Modulus of Giant Vesicles Composed of Aeropyrum Pernix K1 Archaeal Lipid Julia Genova, Nataša Poklar Ulrih, Veronika Kralj-Iglič, Aleš Iglič and Isak Bivas Life 2015, 5, 1101-1110, doi:10.3390/life5021101 Reviewer 1: Anonymous Reviewer 2: Anonymous Editor: Helga Stan-Lotter (Editor-in-chief of the Section “Life Sciences”) Received: 21 December 2014 / Accepted: 19 March 2015 / Published: 26 March 2015 First Round of Evaluation Round 1: and Author Response It is an interesting topic, however, the presentation seems not to be clear.
Reviewer_1	Author	1	1	0	2	"It would be better to have a short but clear description about what ""bending elasticity modulus"" is and its relevance to biological functions."
					0	Response:
Author	Reviewer_1	2	1	1	1	Bending modulus is a material constant which does not depend on the size and shape of the object, but on the composition of the vesicle membrane and aqueous solution used (Lines 121–123 in the new version).
Author	Reviewer_1	2	1	1	1	We have inserted a definition of the membrane bending modulus (Lines 115–116) while the text regarding this issue extends between Lines 112–128.
Reviewer_1	Author	1	2	0	2	The theory section could be in the Method section with both principle and procedures to get kc values.
					0	Response:
Author	Reviewer_1	2	2	2	1	As the referee suggested The Theory and Experimental section were organized into the Section “Materials and Methods”.
Author	Reviewer_1	2	2	2	1	Other sections were renumbered accordingly.
Reviewer_1	Author	1	3	0	2	However, not all results seem to be presented.
Reviewer_1	Author	1	3	0	2	For example, it is not clear what kind of images were recorded, which were used to calculate the kc values, what the sizes/shapes of the fluctuating vesicles looked like.
Reviewer_1	Author	1	3	0	2	How these observations would be different or similar to other types of vesicles.
					0	Response:
Author	Reviewer_1	2	3	3	1	As it was explained in the text our experimental method is developed for application to almost spherical vesicles.
Author	Reviewer_1	2	3	3	1	Vesicles with diameters between 20 and 40 micrometers were considered, whose deviations from spherical shape (fluctuation of the radius) were small in comparison with the mean sphere radius.
Author	Reviewer_1	2	3	3	1	We added the information concerning the shape and the size of the studied objects and added pictures of the equatorial cross section of a fluctuating vesicle (new Figure 3), as seen under the phase contrast microscope.
					0	R2
Reviewer_1	Author	3	1	0	2	It is also not clear about the “thermally induced shape fluctuations”, such as the temperatures and incubation length and etc., especially this is a hyperthermophilic archaeal membrane vesicle, which would be expected to be more thermostable than those eukaryotic ones.
					0	Response:
Reviewer_1	Author	3	1	0	2	The observed fluctuations of the membrane do not destabilize it.
