side	opponent	round	number	attacks	ann	text
					0	Author Response We would like to thank the reviewer for their positive and critical review of our work.
					0	We have addressed each concern below and made changes in the manuscript accordingly.
					0	We feel that the manuscript has been significantly improved as a result of the suggested revisions.
					0	Our responses to the reviewer’s specific concerns follow each point and are indented and in red font.
Author	Reviewer_1	2	1	1	1	We concur that a brief description of the literature regarding EIH in FM is warranted and have added information to the discussion as follows: “Previous research regarding the effects of acute bouts of exercise on pain sensitivity in FM patients is largely equivocal.
Author	Reviewer_1	2	1	1	1	Some studies have demonstrated a hypoalgesic effect [5,24] while other studies show either no changes in pain perception or an exacerbation of pain [25–27].”
Author	Reviewer_1	2	2	2	1	With respect to the reviewer’s comment regarding the lack of EIH in controls, we have included some additional information to demonstrate the consistency of our findings with previous research.
Author	Reviewer_1	2	2	2	1	The passage now reads: “However, it appears that the exercise bout as prescribed was not a sufficient stimulus to induce a decrease in pain sensitivity in our pain-free controls.
Author	Reviewer_1	2	2	2	1	This is consistent with previous literature regarding the effects of acute exercise on pain in healthy controls, which typically finds that higher intensity exercise is necessary to elicit a hypoalgesic response [33].” Additionally, we want to again mention that our study was not primarily designed to induce EIH in controls; it was designed to examine brain responses to pain following exercise and thus we wanted to ensure that FM patients could complete the exercise bout.
Author	Reviewer_1	2	2	2	1	Exploring brain responses associated with EIH in healthy individuals would be an interesting future direction.
Author	Reviewer_1	2	3	3	1	With respect to the reviewer’s comment on generalizability, we agree that our exclusionary criteria were stringent and have added the following sentence to our limitations section.
Author	Reviewer_1	2	3	3	1	“Further, we excluded individuals with diagnosed mental health conditions and those who were taking medications that could impact pain or the interpretation of brain responses.
Author	Reviewer_1	2	3	3	1	As such our results may not apply to FM patients with comorbid conditions.”
Author	Reviewer_1	2	4	4	1	Lastly, with respect to the comment about controlling for physiological noise, the following statements have been added.
Author	Reviewer_1	2	4	4	1	“Though the evidence is equivocal, it has been suggested that cardiovascular mechanisms may be involved in the hypoalgesic response to exercise [34] and thus statistically controlling for these effects may have influenced the interpretation of our results.
Author	Reviewer_1	2	4	4	1	However, without controlling physiological differences between EX and QR the neuroimaging data would have been very difficult to interpret.” I don’t see that the reference actually indicates studies of activities of daily living so the authors should revise the sentence or add an appropriate reference.
Author	Reviewer_1	2	5	5	1	This sentence has been revised to better reflect the reference used.
					0	A reference for the determination that a dosage of antidepressants was “high” should be provided.
Author	Reviewer_1	2	6	6	1	We agree.
Author	Reviewer_1	2	6	6	1	We consulted with each physician with respect to type and dosage of medication, including whether this was a low, moderate or high dose.
