side	opponent	round	number	attacks	ann	text
					0	Author Response Dear Reviewer, Many thanks for your comments and suggestions.
					0	Your review truly helped improve further the paper.
					0	Below we provide the details on how your comments and suggestions have been addressed.
					0	We take this review as a valuable opportunity to foster the quality of the paper.
					0	1-
Reviewer_1	Author	1	1	0	2	Need to update the literature review with recent studies
Author	Reviewer_1	2	1	1	1	We added more coherent theoretical arguments to the discussion based on the most recently published relevant academic papers on the topic (lines 125-133, 153-158, 442-452).
Author	Reviewer_1	2	1	1	1	The incorporated studies include Yarram and Adapa (2021), Boukattaya and Omri (2021), Shakil (2021), Wang, Wilson & Li, (2021), Cordeiro et al 2020, Birindelli, et al.
Author	Reviewer_1	2	1	1	1	(2019), and Nuber & Velte (2021).
Author	Reviewer_1	2	1	1	1	In total, the list of references increased from 21 to 36.
Author	Reviewer_1	2	1	1	1	The details of these studies and the logic behind their inclusion are explained in the text (pages 3 and 4).
Author	Reviewer_1	2	1	1	1	For the quantitative papers, our guiding line is the inclusion of papers proposing a reliable strategy to address the problem of endogeneity characterizing virtually all studies dealing with gender diversity.
Author	Reviewer_1	2	1	1	1	In a nutshell, gender diversity and firms’ performances (be they financial, ESG or environmental) have reverse causality.
Author	Reviewer_1	2	1	1	1	More gender-diverse boards are found to improve firms’ performances, and at the same time, better performing firms are more attractive to females.
Author	Reviewer_1	2	1	1	1	Any study incorporating these two variables would suffer from endogeneity.
Author	Reviewer_1	2	1	1	1	Therefore, inference and results are biased.
Author	Reviewer_1	2	1	1	1	Finding an instrument for gender diversity becomes a concern of first importance.
Author	Reviewer_1	2	1	1	1	The task is challenging as all potential candidates for being a suitable instrument should be already part of the regression equation.
Author	Reviewer_1	2	1	1	1	So far, the literature has not found an instrument unanimously agreed upon.
Author	Reviewer_1	2	1	1	1	This is the reason for which our selection of papers is rather limited.
Author	Reviewer_1	2	1	1	1	We focused on those papers with a choice of instrumental variables that are well explained and papers that ‘’go around’’ the problem by making use of a method that does not rely on external instruments.
Author	Reviewer_1	2	1	1	1	This includes papers using difference-GMM or system-GMM estimators.
Author	Reviewer_1	2	1	1	1	Their principal advantage is the use of internal instruments instead of external ones.
Author	Reviewer_1	2	1	1	1	Indeed, the instruments chosen are difference and the level of the covariates themselves.
Author	Reviewer_1	2	1	1	1	There are only a few of these studies available, including ours.
Author	Reviewer_1	2	1	1	1	This again explains the relatively restricted number of references we are considering.
					0	2-
Reviewer_1	Author	1	2	0	2	Please add a theoretical background section
Author	Reviewer_1	2	2	2	1	Initially, we opted for integrating the theoretical background disseminated throughout the text to connect to the findings of related papers and to avoid redundancy and repetition.
Author	Reviewer_1	2	2	2	1	Changes that we incorporated in response to this comment improve the overall theoretical framework of the paper, including concepts, definitions and links to relevant literature.
Author	Reviewer_1	2	2	2	1	We also articulated theoretical assumptions and added a comprehensive discussion of the observed phenomena.
Author	Reviewer_1	2	2	2	1	Specifically, we added critical mass theory discussion in the literature review section (lines 125-132).
Author	Reviewer_1	2	2	2	1	We added interpretation of corresponding results in the findings and discussions section (lines 445-452) and the conclusion section (lines 482-503).
Author	Reviewer_1	2	2	2	1	These changes in addition to the existing discussions of theories and concepts significantly improve the theoretical background of the paper.
					0	3-
Reviewer_1	Author	1	3	0	2	What are the policy implications of your study
Author	Reviewer_2	2	6	2	1	We answered this comment along different dimensions.
Author	Reviewer_2	2	6	2	1	We revise and elaborate on the explanation and interpretation of the results.
Author	Reviewer_2	2	6	2	1	We provide further explanations on the ways political and economic uncertainty shapes the relationship between corporate board gender diversity and firms’ environmental performance.
Author	Reviewer_1	2	3	3	1	We also emphasize the policy implications of these findings (lines 453-462, 497-503).
Author	Reviewer_1	2	3	3	1	To better reflect the policy implications of the study, we incorporate changes that are diffuse through the text.
Author	Reviewer_1	2	3	3	1	In particular, we argue that promoting gender diversity cannot deliver its full potential, and may even lead to adverse results unless it is accompanied by measures that mitigate political and economic uncertainty.
Author	Reviewer_1	2	3	3	1	These measures would create an enabling environment both for households and entrepreneurs.
Author	Reviewer_1	2	3	3	1	Such measures should increase agents’ confidence, dump their willingness to invest and expand the activity by reducing their aversion to risk.
Author	Reviewer_1	2	3	3	1	The accompanying measures should primarily target building and strengthening institutions to unlock this potential.
Author	Reviewer_1	2	3	3	1	Institutions are a defence against uncertainty.
