side	opponent	round	number	attacks	ann	text
					0	ISSN 2075-1729 www.mdpi.com/journal/life Peer-Review Record: Does a Barcoding Gap Exist in Prokaryotes?
					0	Evidences from Species Delimitation in Cyanobacteria Ester M. Eckert, Diego Fontaneto, Manuela Coci and Cristiana Callieri Life 2015, 5, 50-64, doi:10.3390/life5010050 Reviewer 1: Anonymous Reviewer 2: Anonymous Editors: John C. Meeks and Robert Haselkorn (Guest Editors of Special Issue “Cyanobacteria: Ecology, Physiology and Genetics”) Received: 10 October 2014 Accepted: 19 December 2014 Published: 31 December 2014 First Round of Evaluation Round 1: and Author Response The main sense of taxonomy is to offer the method for description and orientation in organismal diversity.
Reviewer_1	Author	1	1	0	2	However, the only one universal method is quite insufficient in microorganisms, and the combination of all possible classification criteria is desirable.
Reviewer_1	Author	1	1	0	2	Of course, the complex of all these methods must be corrected with the progress of science, and especially for cyanobacteria is necessary to apply the so called “polyphasic approach” for their classification.
Reviewer_1	Author	1	1	0	2	The molecular methods must be evidently preferred in this work, but other approaches (biochemical, ecophysiological, ecological, morphological) must be included into the final evaluation.
Reviewer_1	Author	1	2	0	2	The manuscript of Eckert et al., submitted into the journal Life, concerns in principle again only one, but very important genetic criterion for evaluation of prokaryotic diversity.
Reviewer_1	Author	1	2	0	2	It should be a serious part of this complex evaluation.
Reviewer_1	Author	1	2	0	2	It is very important and useful and publication of the article is surely recommendable.
Reviewer_1	Author	1	2	0	2	However, the connection, coincidences and relations to other criteria should be better expressed.
					0	Response:
Author	Reviewer_1	2	2	2	1	The concern the reviewer mentions here was also one of our main conclusions for the article.
Author	Reviewer_1	2	2	2	1	Apparently we did not formulate it well enough.
Author	Reviewer_1	2	2	2	1	It has thus been reformulated to: “However an accurate taxonomy can never be achieved by the use of a barcoding method only, since it is based on nucleotide substitutions of a single gene.
Author	Reviewer_1	2	2	2	1	Accurate classification always requires an integrative taxonomy effort R2 including characteristics from ecology, morphology and physiology, as already previously suggested for prokaryotes [9,28,29,45], and as it is becoming common also for animal taxonomy (e.g., [53,54]).” Moreover, it is necessary to mention the following aspects of this manuscript: (1)
Reviewer_1	Author	1	3	0	2	If we accept also strains and populations from literature or from databases to the evaluation, there is always questionable the taxonomic determination (scientific names) of various species and strains, which are based on the old nomenclature and morphology.
Reviewer_1	Author	1	3	0	2	The critical revision of identification of these strains and cited materials is necessary.
					0	(2)
Reviewer_1	Author	1	4	0	2	It follows from the whole article that the authors accepted the names (and also concepts) of taxa (mostly genera) from older literature, without necessary criticism.
Reviewer_1	Author	1	4	0	2	There are included revised genera according to modern methods together with taxonomically very problematic groups.
Reviewer_1	Author	1	4	0	2	As examples is possible to mention that Aphanizomenon ovalisporum and Anabaena bergii are really very related taxa, but they were already re-classified in one special and separate genus Chrysosporum.
Reviewer_1	Author	1	4	0	2	On the other hand, the complex “Prochlorococcus/Synechococcus” is still very unclear and surely is distant from the typical genus Synechoccocus.
Reviewer_1	Author	1	4	0	2	etc.
					0	Response: (1)
Author	Reviewer_1	2	3	3	1	We understand that our choice of naming as in the database needed clarification.
Author	Reviewer_1	2	3	3	1	We have thus added the following paragraph.
Author	Reviewer_1	2	3	3	1	We thank the reviewer for the useful example and have included it: “The names of genera and species used in this study where copied form the names given in the database.
Author	Reviewer_1	2	3	3	1	This choice was made for the reason that cyanobacterial phylogeny underlies continuous changes and genera and species are often reclassified (e.g., [34]).
Author	Reviewer_1	2	3	3	1	Thus a whole different type of work would be required in order to use all state-of-art classification of cyanobacteria.
Author	Reviewer_1	2	3	3	1	Moreover, for the aims of this study not so much the phylogenetic classification of the bacterial species, but the genetic structure of the cyanobacterial 16S rRNA genes was of importance.
Author	Reviewer_1	2	3	3	1	The use of the names provided in the database on the other hand enables other researchers to conduct a similar analysis using the same sequences.
Author	Reviewer_1	2	3	3	1	Thus some old and revised names are used, for example the species name Anabaena bergii is used throughout the study despite its revised taxonomy in the genus Crysosporum [35].” (2)
