side	opponent	round	number	attacks	ann	text
					0	"Author Response Reviewer #1 (Comments to the Author): The article ""Dysprosium substituted Ce:YIG thin films for temperature in-2 sensitive integrated optical isolator applications contains the results"" presents a temperature stable magneto-optical material Dy2Ce1Fe5O12 for silicon integrated nonreciprocal photonic device applications."
					0	demonstrate a temperature stable magneto-optical material Dy2Ce1Fe5O12 for silicon integrated nonreciprocal photonic device applications.
					0	By replacing Y3+ ions with Dy3+ ions in Ce:YIG, authors demonstrate less than ±5% variation of the thin film Faraday rotation from the temperature of 25 ℃ to 70 ℃, compared to ~20% in Ce:YIG.
					0	It is shown that integrated MO isolators consist of Dy:CeIG thin films show better temperature stability compared to Ce:YIG based devices in the temperature range of 23 ℃ to 70 ℃.
					0	The article contains many original results of undeniable practical significance.
					0	It will be of interest to a wide range of researchers involved in magneto-optical resonators.
					0	Response: We appreciate the reviewer’s comments to our work.
					0	We answer the reviewer’s questions as follows.
					0	Point 1:
Reviewer_1	Author	1	1	0	2	It is not indicated in the introduction whether any alternative to thin films of yttrium iron garnet is currently being considered for use as magneto-optical resonators.
					0	Response 1:
Author	Reviewer_2	2	7	4	1	Thanks for the commerts.
Author	Reviewer_1	2	1	1	1	To the best of our knowledge, rare earth doped yttrium iron garnet is still the main material used for magneto-optical devices.
Author	Reviewer_1	2	1	1	1	They include bismuth doped YIG, bismuth, terbium doped YIG and cerium doped YIG.
Author	Reviewer_1	2	1	1	1	Other materials such as Wely semimatels are still under theoretical study[1].
Author	Reviewer_1	2	1	1	1	We have added comments to these materials in the manuscript.
Author	Reviewer_1	2	1	1	1	Revisions: Page 1, line 21, added “At present, rare earth doped yttrium iron garnet (RIG) is the most widely used magneto-optical material in integrated MO devices.” Point 2:
Reviewer_1	Author	1	2	0	2	How will the temperature dependence of the Faraday rotation hysteresis loops of Dy:CeYIG thin films change when moving to another wavelength range?
Reviewer_1	Author	1	2	0	2	Is there any dependence on the wavelength?
					0	Response 2: Thanks for the commerts.
Author	Reviewer_1	2	2	2	1	Absoultly there is also temperature dependence of the Faraday rotation when shift to other wavelengths.
Author	Reviewer_1	2	2	2	1	However, the transparency window of this material is in the 1550 nm wavelength range.
