side	opponent	round	number	attacks	ann	text
					0	ISSN 2075-1729 www.mdpi.com/journal/life Peer-Review Record: The Place of RNA in the Origin and Early Evolution of the Genetic Machinery Günter Wächtershäuser Life 2014, 4, 1050-1091, doi:10.3390/4041050 Reviewer 1: Anonymous Reviewer 2: Wolfgang Buckel Editor: Niles Lehman (Guest editor of Special Issue “The Origins and Early Evolution of RNA”) Received: 24 October 2014 First Revision Received: 2 December 2014 Accepted: 9 December 2014 Published: 19 December 2014 First Round of Evaluation Round 1: and Author Response In this massive and dense manuscript, Günter Wächtershäuser furthers his views and opinions on the origin and evolution of life.
					0	He reviews some of his previous work and presents an alternative to the dominant ‘Ancient RNA world’ hypothesis.
					0	The alternative views he previously generated are much expanded in this manuscript.
					0	In light of recent research developments and argumentation (some of it reviewed), his views should be considered a welcome addition to the many ideas that populate the “origin of life” field of inquiry that counter the dominant paradigm.
					0	I have however a number of quibbles that if addressed could increase the accuracy, value and impact of the manuscript.
					0	I must note that a careful evaluation of all facets requires expertise in a multitude of disciplines (from prebiotic chemistry and structural biology to evolutionary bioinformatics and biochemistry) and considerable time, none of which I possess.
					0	Therefore, my comments will be slanted by my own expertise and will only serve the author as a partial devil’s advocate effort General commentary
Reviewer_1	Author	1	1	0	2	Section 1.
Reviewer_1	Author	1	1	0	2	The place of RNA in LUCA (page 2): In search of features that are more conserved (carrying deep phylogenetic memory) than the sequence of genes, Wächtershäuser focuses on a paper of his in Systematic and Applied Microbiology (1998) that uses gene content and order of microbial genomes to make inferences about the last universal common ancestor (LUCA) of cellular life.
Reviewer_1	Author	1	1	0	2	He then mines the significance of some of the conserved chromosomal segments in light of some other evidence.
Reviewer_1	Author	1	1	0	2	The exercise is at places compelling, but forgets some recent, very global and exhaustive analyses that also use highly conserved biological features to reconstruct the makeup of LUCA (e.g., gene order, 3D molecular structure, molecular functions).
Reviewer_1	Author	1	1	0	2	See for example PubMed references PMID: 17370266, PMID: 21612591, and PMID: 17908824, which are in line with some conclusions derived from the alignment of Figure 1.
Reviewer_1	Author	1	1	0	2	The fact that these other analyses make use of hundreds of genomes to infer the ancient biochemistry of LUCA complements and strengthens the preliminary and fragmentary analysis of only 19 of them by the author, which also excludes eukaryotic genomes from the set (understandably, few sequenced genomes were available in 1998, and eukaryotes are in general “master rearrangers”).
					0	Response:
Author	Reviewer_1	2	1	1	1	The three references have been noticed with gratitude and included in the MS.
Reviewer_1	Author	1	2	0	2	Given my interest in the bioinformatics of gene content and order, I took the liberty of studying the brief Systematic & Applied Microbiology paper to check the validity of the “reconstruction” methods of Figure 1.
Reviewer_1	Author	1	2	0	2	The algorithmic implementation that is described is quite raw and does not extract important information that is embedded in the clusters of conserved gene segments.
Reviewer_1	Author	1	2	0	2	Important algorithms have been devised since the initial work of Sankoff in the sixties and seventies to do exactly that.
Reviewer_1	Author	1	2	0	2	I refer to the work of Pevzner, Tesler and Bourque as good examples, but also of Warnow.
Reviewer_1	Author	1	2	0	2	I also recommend visiting GRIMM (http://grimm.ucsd.edu/GRIMM/) and perhaps using the server to confirm or extract additional information from the alignments that are summarized in Figure 1.
Reviewer_1	Author	1	2	0	2	The Wächtershäuser algorithm makes use of conserved elements of gene content and order but discards information provided by the actual rearrangement operations that erase gene order history.
Reviewer_1	Author	1	2	0	2	The algorithm does not describe how gene homology was detected, how the limited set of genes was selected, and how the alignments were constructed (I imagine by hand).
Reviewer_1	Author	1	2	0	2	It is not clear if a guiding tree was used in the alignment (though this is mentioned in Line 65), since this is not made explicit in the 1998 publication.
Reviewer_1	Author	1	2	0	2	An alignment implies a tree but usually alignment algorithms are greedy and problematic and represent the most important limiting step of a phylogeny (the field is thus moving to the joint alignment and tree reconstruction).
Reviewer_1	Author	1	2	0	2	Therefore, I do not think the ancestors were properly reconstructed (the tracing of features in ancestor nodes of trees are not described, nor the actual trees).
Reviewer_1	Author	1	2	0	2	Regardless of all of these limitations, the tight conservation of certain segments is enough to show the existence of a core of ribosomal proteins that is universally present in cellular organisms.
Reviewer_1	Author	1	2	0	2	This in itself is valuable.
Reviewer_1	Author	1	2	0	2	Of course, a sample of 19 microbes may not be enough to encompass molecular diversity and the absence of Eukarya may also be problematic for any global evolutionary statement.
Reviewer_1	Author	1	2	0	2	In other words, the risks of sampling bias are clearly present and should be mentioned in the manuscript.
					0	Response:
Author	Reviewer_1	2	2	2	1	The 1998 paper leaves much to be desired.
Author	Reviewer_1	2	2	2	1	Its deficiencies reflect the excitement of the first hour.
Author	Reviewer_1	2	2	2	1	The state of the art at that time may be gleaned from an authoritative paper that came to the opposite conclusion: A.R.
Author	Reviewer_1	2	2	2	1	Mushegian and E.V.
Author	Reviewer_1	2	2	2	1	Koonin “Gene order is not conserved in bacterial evolution”.
Author	Reviewer_1	2	2	2	1	TIG 1996, 12, 289–290.
Author	Reviewer_1	2	2	2	1	The gene cluster table of 1998 was mainly retrieved from the annotations in published genomes and constructed manually with paper and pencil.
Author	Reviewer_1	2	2	2	1	The state of information technology at that time is reflcted by the fact that the table was folded an individually pasted by hand into each issue by the publisher.
Reviewer_1	Author	1	3	0	2	The list of common genes in the alignment of Table 1 is enriched in small and large subunit ribosomal proteins that are the most ancient of the ribosomal set, according to the Caetano-Anolles theorem that is mentioned later in the manuscript.
Reviewer_1	Author	1	3	0	2	Interestingly, the most ancient of them are clustered toward the 5’ end of the genomic sequences that were aligned (S12, S17, S5, S4 and L2, L3 and L24).
Reviewer_1	Author	1	3	0	2	Could this imply a possible ancient segmental duplication?
Reviewer_1	Author	1	3	0	2	Also interesting is the placement of the most ancient ribosomal protein S12 between exactly two polymerase (beta and beta prime) and elongation factor (entry and translocation) genes (separated by single and much more derived ribosomal proteins).
Reviewer_1	Author	1	3	0	2	Could this be an ancient memory of the ribosome mediating translation and replication?
Reviewer_1	Author	1	3	0	2	A commentary would enhance the value of the section.
					0	Response:
Author	Reviewer_1	2	3	3	1	The 1998 paper contemplated speculatively a combination of small-scale gene doubling (as evidenced by the immediate neighborhood of EF-Tu/EF-G) and of a large-scale gene cluster doubling (as evidenced by the spacing between secE/secY and rpoH-A/rpoD) with the hope of a future deeper understanding based on folding structures.
Author	Reviewer_1	2	3	3	1	Now the referee makes an exciting suggestion that may, if executed successfully, go some way to satisfy that hope.
Reviewer_1	Author	1	4	0	2	In terms of the genome organization of LUCA (Line 105), there are numerous arguments in favor of an RNA ancestral genome and the late unfolding of DNA as genetic repository (perhaps through viruses).
Reviewer_1	Author	1	4	0	2	I cannot understand how 2'-hydroxy groups could destabilize the molecule and lead to “intramolecular self-destruction” (Line 107).
