side	opponent	round	number	attacks	ann	text
					0	Author Response Reviewer 1 The authors report a series of nine patients undergoing 11 surgeries for newly diagnosed or recurrent chordoma.
					0	The authors describe their surgical approach using a multimodality image guided operating suite.
					0	As we all know surgery of chordomas, especially of recurrent chordomas, is challenging and the authors should be congratulated for their thoroughly surgical planning and approaches, using elaborate pre- and intraoperative imaging, which is well described throughout the manuscript.
					0	The number of patients presented is low.
					0	However, chordoma is a rare disease and reports on large patient series are rare.
					0	However, patients’ symptoms, tumour location, surgical approach, imaging, complications and outcome are well documented in the tables, and additionally illustrated by two case reports.
					0	There is not much to add and publication can be recommended.
					0	Comments
Reviewer_1	Author	1	1	0	2	How is subtotal resection defined in chordoma (% of volume remaining?)
Reviewer_1	Author	1	2	0	2	What means Volume reduction 0 and 0% in Table 4?
Reviewer_1	Author	1	3	0	2	What means Pathology 0 in table 4?
					0	Response We are grateful to the reviewer for their favorable review and constructive input 1-
Author	Reviewer_1	2	1	1	1	Subtotal resection is usually defined as a resection of 95-90%, with <90% defined as partial.
Author	Reviewer_1	2	1	1	1	We addended the submission in line 93-95 as well as table 4 as recommended.
					0	2- and 3- :
Author	Reviewer_1	2	3	3	1	We are grateful to the reviewer for catching these mistakes.
Author	Reviewer_1	2	3	3	1	Both volume reduction and pathology associated numbers are formatting errors and we addended the table to correct these mistakes.
					0	Author Response Reviewer 2 Multi-modality intraoperative imaging is an important adjunct for the neurosurgeon and in this regard, the paper is valuable.
					0	The authors are to be commended for pursing this approach in a small series of patients with difficult diagnoses.
					0	I have several concerns about the paper.
					0	First,
Reviewer_2	Author	1	1	0	2	when one reads it initially it would appear that there are many different modalities available for intraoperative imaging.
Reviewer_2	Author	1	1	0	2	However, the PET scan does not appear to have actually been used for intraoperative repeat imaging to assess resection, and fluoroscopy and 3D reconstructions using Brain Lab software are standard fare in many operating rooms.
Reviewer_2	Author	1	1	0	2	Intraoperative angiography might have been used in the case of vascular injury but this also is available in many institutions.
Reviewer_2	Author	1	1	0	2	The authors appear to really only use CT and MRI intraoperatively, with the other modalities imported preoperatively into the Brain Lab navigational system.
Reviewer_2	Author	1	1	0	2	3D reconstructions of newly acquired data is a capability of the software, and is available in many places.
Reviewer_2	Author	1	1	0	2	Thus it would be helpful for the authors to clarify this.
