side	opponent	round	number	attacks	ann	text
					0	atoms ISSN 2218-2004 Peer-Review Record: A Realization of a Quasi-Random Walk for Atoms in Time-Dependent Optical Potentials Torsten Hinkel, Helmut Ritsch and Claudiu Genes Atoms 2015, 3, 433-449; doi:10.3390/atoms3030433 Reviewer 1: Anonymous Reviewer 2: Anonymous Editor: Jonathan Goldwin and Duncan O'Dell (Guest Editors of Special Issue “Cavity Quantum Electrodynamics with Ultracold Atoms”) Received: 30 June 2015 Accepted: 15 September 2015 Published: 23 September 2015 Reviewer 1: Report and Author Response The autors present a proposal for realizing a (classical) random walk in one dimension with an atom optically trapped inside a cavity under bichromatic driving conditions.
					0	Numerical simulations predict quasi-random jumps to neighbouring lattice sites at regular time intervals leading to diffusive motion over long times.
					0	Analytic approximations of the effective trapping forces give some insight into the origin of the special form of the optical potential and delineate the regimes in which random walks are expected to occur.The proposal of this somewhat unconventional random-walk regime in cavity-QED is interesting and deserves publication.
					0	The numerical and analytical analysis is thorough, and the manuscript is quite well written.
					0	The authors could help readers by better putting their work into context and improving some of their explanations.
					0	Detailed comments: (1)
Reviewer_1	Author	1	1	0	2	It remains unclear how the quantum regime (with coherent spatial delocalization and interference of probability amplitudes of different paths) could possibly be reached in a real experiment, as spontaneous scattering of photons (of the cavity light or of the side pumper) into free space would localize the atomic wavefuction into one lattice site and thus decohere any spatial delocalization.
					0	(2)
Reviewer_1	Author	1	2	0	2	For a quick orientation it would be helpful to indicate the x-axis
Reviewer_1	Author	1	6	0	2	in Fig.
					0	1 and an (angular) frequency axis in Fig.2.
					0	(3)
Reviewer_1	Author	1	3	0	2	"In Section I the authors write: ""The mechanism is similar to the ones exploited in the creation of artificial potentials in optical lattices [17]""."
Reviewer_1	Author	1	3	0	2	This statement is a bit misleading since [17] uses coherent (quantum-mechanical) tunnelling with complex tunnel amplitudes, whereas the present manuscript deals with classical trajectories and classical jump probabilities.
					0	(4)
Reviewer_1	Author	1	4	0	2	"This is similar to previous works on implementation of the quantum random walk with photons [18], atoms in optical lattices [19], ions in traps [20] or on a one-dimensional lattice of superconducting qubits [21]"": This statement is also misleading, because the cited references have reached the coherent quantum walk regime, while the present manuscript only hypothesizes about an (unspecified) possibility to enter the quantum regime."
					0	(5)
Reviewer_1	Author	1	5	0	2	In Section II it should be clearly stated that this is a one-dimensional model, transverse forces or motion are not considered.
					0	(6) In Fig.
Reviewer_1	Author	1	6	0	2	"2: ""such that c < 0 corresponding to the stable regime of cavity QED with moving atoms"": what does this mean?"
Reviewer_1	Author	1	6	0	2	The regime of cavity cooling?
					0	(7)
Reviewer_1	Author	1	7	0	2	In Section III the numerical value of \kappa is not given (only in the caption of Fig.
Reviewer_1	Author	1	7	0	2	3 it is mentioned that \kappa is set to unity).
					0	(8)
