side	opponent	round	number	attacks	ann	text
					0	Author Response Reply to Reviewer#1
Reviewer_1	Author	1	1	0	2	"Introduction Line 31 – ""(4-10 Hz) induced…"" this is not theta range; please correct."
Author	Reviewer_1	2	1	1	1	Thanks for pointing out the error in the range.
Author	Reviewer_1	2	1	1	1	Correction made in the text.
Reviewer_1	Author	1	2	0	2	Line 32 – add the reference.
Author	Reviewer_1	2	2	2	1	Reference added.
Reviewer_1	Author	1	3	0	2	Methods Participants Did the authors take note of the menstrual cycle of the female participants?
Author	Reviewer_1	2	3	3	1	No, we did not.
Author	Reviewer_1	2	3	3	1	We have added a statement in the study limitations to address the issue.
Reviewer_1	Author	1	4	0	2	Although the differences in handedness would not profoundly affect the overall results, can the author check if there were significant differences in stimulation intensity (AMT and RMT) in right and left-handed participants?
Reviewer_1	Author	1	4	0	2	Left-handed individuals often have a high threshold on the left motor cortex.
Author	Reviewer_1	2	4	4	1	The three left-handed participants exhibited rMT and aMt typical of young adults of their age (Right, n=16, mean rMT 42%, aMT, 32%, see below for Left).
Author	Reviewer_1	2	4	4	1	We did not perform bilateral testing, so we cannot comment on hemispheric differences in excitability.
Author	Reviewer_1	2	4	4	1	However, our own investigation on the matter showed that Left-handers had higher rMT on the right hemisphere and, in fact, those individuals exhibited comparable rMT on the left hemisphere to that of mixed and right-handed individuals ( See Figure 3 in Davidson & Tremblay 2013) Subject Left-handed rMT aMT KY13 56% 46% KY8 36% 34% KY19 54% 38% Davidson, T., and F. Tremblay.
Author	Reviewer_1	2	4	4	1	"""Hemispheric Differences in Corticospinal Excitability and in Transcallosal Inhibition in Relation to Degree of Handedness."""
Author	Reviewer_1	2	4	4	1	PloS One 8, no.
Author	Reviewer_1	2	4	4	1	7 (2013): e70286.
Reviewer_1	Author	1	5	0	2	Line 89-90: edit this part.
Author	Reviewer_1	2	5	5	1	The statement has been revised.
Author	Reviewer_1	2	5	5	1	We think it is important for readers to know that participants wore masks during testing because of the pandemic.
Reviewer_1	Author	1	6	0	2	Line 145 - Edit the subheading
Author	Reviewer_2	2	19	7	1	Correction made.
Reviewer_1	Author	1	7	0	2	Results Are there differences in stimulation intensities taken from the two devices (Magstim Rapid and BiStim2)?
Author	Reviewer_1	2	7	7	1	Yes, there are some differences given the difference in pulse configuration and coil output, However, rMT and aMT with the two stimulators were highly correlated at the individual level (r2=0.55).
Reviewer_1	Author	1	8	0	2	Can you report the F value and effect size?
Author	Reviewer_1	2	8	8	1	We have revised the statistical analysis given the Reviewer’s comment below.
Author	Reviewer_1	2	8	8	1	Thanks to the Reviewer, we found out that there was a duplicate value in the dataset for MEP amplitude (hence the issue with 20 subjects in Figure 3).
Author	Reviewer_1	2	8	8	1	The error has been corrected and the analysis re
Author	Reviewer_2	2	20	8	1	done.
Author	Reviewer_1	2	8	8	1	Note that the correction did not change the results or the conclusions.
Author	Reviewer_1	2	8	8	1	We now report for the ANOVA’s the F value and the partial eta squared to indicate the size of the intervention.
Author	Reviewer_1	2	8	8	1	Would it be interesting if the present data can give the same effect size (0.71) as those reported by Chung et al. (2016)?
Author	Reviewer_1	2	8	8	1	Indeed, it would be interesting.
