side	opponent	round	number	attacks	ann	text
					0	Author Response Reviewer 1The manuscript described ''The vibrational NH stretching transitions in secondary amines with intramolecular NH···O hydrogen bonds were investigated by experimental and theoretical methods, considering a large number of compounds and covering a wide range of stretching wavenumbers'' but the paper needs very significant improvement before acceptance for publication.
					0	There are some questions about the manuscript as follows: 1.
Reviewer_1	Author	1	1	0	2	There are some errors in spelling, syntax, punctuation, usage of capital letters, consistency in language style in the manuscript that must be improved.
					0	RESPONSE:
Author	Reviewer_1	2	1	1	1	We have attempted to improve the language and hope we have found all significant errors.
Reviewer_1	Author	1	2	0	2	2. Full characterization of all synthesized compounds is required in the experimental section.
					0	RESPONSE:
Author	Reviewer_1	2	2	2	1	The characterization of the compounds is provided together with the NMR spectra as Suppl. Mat. S21.
Reviewer_1	Author	1	3	0	2	3. All the 1HNMR and 13CNMR must be attached as supplementary information.
					0	RESPONSE:
Author	Reviewer_1	2	3	3	1	Spectra have been included in Suppl. Mat. S21.
Reviewer_1	Author	1	4	0	2	4. Scheme 1 must be redrawn using ACS document 1996 and all structures cleaned up.
					0	RESPONSE:
Author	Reviewer_1	2	4	4	1	A new Scheme 1 has been produced with the recommended format.
Author	Reviewer_1	2	4	4	1	The molecular structures in Figures 1 and 3 have been modified accordingly.
Reviewer_1	Author	1	5	0	2	5. The cell values do not align please correct them.
					0	RESPONSE:
Author	Reviewer_1	2	5	5	1	The misalignment is a result of the editorial procedure.
Author	Reviewer_1	2	5	5	1	We have tried to improve the alignment.
Reviewer_1	Author	1	6	0	2	6. Use 4 significant figures for the RNH values in table 2.
					0	RESPONSE:
Author	Reviewer_1	2	6	6	1	Done.
Reviewer_1	Author	1	7	0	2	7. It would be added value if these NH···O hydrogen bonds were also investigated in the solid state using XRD analysis.
					0	RESPONSE:
Author	Reviewer_1	2	7	7	1	We appreciate the suggestion.
Author	Reviewer_1	2	7	7	1	However, we do not think we have time to perform a proper analysis of XRD data, considering solid state effects, crystal packing, etc.
Reviewer_1	Author	1	8	0	2	8. Check the font of the reference numbers in the text and correct RESPONSE:
Author	Reviewer_1	2	8	8	1	In the submitted MSWord document the font was Times New Roman for text and reference numbers.
Author	Reviewer_1	2	8	8	1	Something has happened during the editorial procedure when changing to Palatino Linotype.
Author	Reviewer_1	2	8	8	1	Not all reference numbers were changed correctly.
Author	Reviewer_1	2	8	8	1	We have tried to find and correct the errors.
					0	Author Response Reviewer 2
Reviewer_2	Author	1	1	0	2	In this article, the authors describe the spectral characteristics of NH in the hydrogen bridge NH...O.
Reviewer_2	Author	1	1	0	2	It is a continuation of similar OH...O binding studies performed 10 years ago.
Reviewer_2	Author	1	1	0	2	The rationale for undertaking the research is a bit puzzling.
Reviewer_2	Author	1	1	0	2	I am curious what prompted the Authors to deal with N-H...O bonding in place of the earlier O-H...O.
Reviewer_2	Author	1	1	0	2	The explanation should be cleared.
					0	RESPONSE:
Author	Reviewer_2	2	9	1	1	The background for the investigation is described in the Introduction section.
Author	Reviewer_2	2	9	1	1	As indicated by the Reviewer, the present study is an extension of our previous OH···O binding studies.
Author	Reviewer_2	2	9	1	1	We have for some time wished to investigate the corresponding NH···O systems.
Author	Reviewer_2	2	9	1	1	The NH···O type of linkage has the advantage that a wide range of compounds can be investigated; in general, systems of the type NH···O=C with an intervening double bond are not tautomeric, in contrast to the corresponding OH···O=C systems.
Author	Reviewer_2	2	9	1	1	We have added a remark on this aspect to the Introduction section.
Author	Reviewer_2	2	9	1	1	- The ‘delay’ of 10 years is due to technical and personal factors of no relevance to the reported results.
					0	Anyway, I think the article has some educational significance and could be published after few major and minor points are taken into account: Major: 1)
Reviewer_2	Author	1	2	0	2	The authors should give the reason for the nonlinear v(NH) vs delta correlation as it was (according to Dudek) linear for OH-O.
					0	RESPONSE:
Author	Reviewer_2	2	10	2	1	We are aware of the controversial nature of this result.
Author	Reviewer_2	2	10	2	1	We also expected a linear relationship similar to the one observed by Dudek.
Author	Reviewer_2	2	10	2	1	However, we have in this work extended the range of compounds to include species of types J, K, and L, apparently resulting in the observed non-linear relationship.
Author	Reviewer_2	2	10	2	1	The correlation in Fig.
Author	Reviewer_2	2	10	2	1	2 involves only experimental values, most of them from the literature, and we have no reason to doubt their reliability.
