side	opponent	round	number	attacks	ann	text
					0	Author Response We thank the reviewers for their guidance on this manuscript.
					0	All comments have been addressed below, and all changes in the revised manuscript have been performed using track changes.
					0	We look forward to hearing from you again.
					0	***************************************************************************** Reviewer 1 (R1):
Reviewer_1	Author	1	1	0	2	The authors admit that, line 367, younger people were overrepresented, but to me, it was that older persons, especially over age 70, who were somehow missed in the survey sampling process.
Reviewer_1	Author	1	1	0	2	The study offers little to say about long covid among the elderly.
					0	Authors’ response:
Author	Reviewer_1	2	1	1	1	We agree, and we have noted this point in the revised study limitations section.
					0	R1:
Reviewer_1	Author	1	2	0	2	The authors consider a number of factors associated with long COVID and psychological symptoms.
Reviewer_1	Author	1	2	0	2	I would suggest another factor - frustration with not getting well.
					0	Normally, you get sick, you get better (if you don't die).
					0	You get injured moderately and you get better with time.
					0	Long COVID breaks that pattern - you get sick and stay sick.
					0	Like being sick and tired of being sick and tired.
					0	Some uncommon illnesses may act that way, but COVID has become endemic and common.
					0	What is your common cold lasted for ten months?
					0	People would get really irritated and discouraged by such a situation.
					0	Authors’ response:
Author	Reviewer_1	2	2	2	1	Interesting point, which we have added to the revised Conclusion and Implications section.
					0	Author Response We thank the reviewers for their guidance on this manuscript.
					0	All comments have been addressed below, and all changes in the revised manuscript have been performed using track changes.
					0	We look forward to hearing from you again.
					0	************************************************************************** Reviewer 2 (R2):
Reviewer_2	Author	1	1	0	2	I accept the manuscript for its publication in this journal.
					0	Authors’ response:
Author	Reviewer_2	2	3	1	1	Thank you for the kind response.
					0	Author Response We thank the reviewers for their guidance on this manuscript.
					0	All comments have been addressed below, and all changes in the revised manuscript have been performed using track changes.
					0	We look forward to hearing from you again.
					0	**************************************************************************** Reviewer 3 (R3): The reviewed paper deals with the COVID pandemic, especially with the “long COVID” phenomenon.
					0	People who have infected with COVID-19 sometimes report long lasting COVID symptoms like the loss of taste and smell.
					0	The authors of this paper examined whether sociodemographic as well as health-related differences between COVID-19 patients with and without long COVID could be observed.
					0	The authors did a cross-sectional online survey with a total sample of 1649 adults across four countries (Norway, UK, USA, and Australia).
					0	They analyzed the collected data descriptively and with logistic regression models and multivariate analyses of variances (MANOVAs).
					0	They found no sociodemographic differences between both groups (i.e., long COVID vs. no long COVID) but, however, observed differences on three health-related outcomes (psychological distress, fatigue, and perceived stress).
					0	COVID-patients with long COVID felt higher psychological distress, higer fatigue, and higer perceived stress than COVID-patients without long COVID.
					0	In addition, the authors introduced an interaction effect between ´long COVID (yes/no) and gener (men/women) and found that men reported significantly higher psychological distress and higher fatigue than women but not for perceived stress.
					0	I really enjoyed reading this article and thank the authors for the opportunity to review their interesting paper.
					0	In my opinion, this paper deals with a very important and timely topic and is well structured.
					0	The introduction guides the reader smoothly into this topic, all necessary background information (i.e., citing appropriate literature) is given.
					0	It was a pleasure to read these sections!
					0	Authors’ response: Thank you for the kind words.
					0	R3:
Reviewer_3	Author	1	1	0	2	However, I see several issues with the ending of this paper.
Reviewer_3	Author	1	1	0	2	I liked the ideas and the methodological setting (i.e., online survey) of this study and I think the reported data have potential.
Reviewer_3	Author	1	1	0	2	However, what I disliked was the interpretation and discussion of the empirical results.
Reviewer_3	Author	1	1	0	2	Frankly speaking, the authors are overselling their results.
Reviewer_3	Author	1	1	0	2	I found two major issues in the discussion of this paper: Authors response:
Author	Reviewer_3	2	4	1	1	Please see our comments to each of the listed issues below.
					0	R3:
Reviewer_3	Author	1	2	0	2	The authors said in the statistic section that “statistical significance was set at p<0.05.” (page 5, line 212).
Reviewer_3	Author	1	2	0	2	However, later they wrote “The descriptively higher proportion of females with long COVID bordered statistical significance (p=0.05)” page 5, line 230) and “However, the different proportions of men and women with long COVID (22% and 33%, respectively) bordered towards statistical significance […]” (page 10, line 318).
Reviewer_3	Author	1	2	0	2	As a statistician, I felt very mad about this, because the results speak a different language, this is non-significant result.
					0	Authors’ response:
Author	Reviewer_3	2	6	3	1	Thank you for pointing this out.
Author	Reviewer_3	2	5	2	1	The first mentioned statement has been removed altogether in the revised manuscript.
Author	Reviewer_3	2	5	2	1	The second statement has been modified in accordance with the reviewer’s view (see revised section 4.3).
					0	R3:
Reviewer_3	Author	1	3	0	2	The authors wrote later in the conclusion section “[…] but a non-significant trend was found for the association between female gender and long COVID.” (page 11, line 389).
Reviewer_3	Author	1	3	0	2	This is a “no-go” in scientific research, the interpretation of “trends” resulted from non-significant results is strongly misleading.
Reviewer_3	Author	1	3	0	2	Honestly, there is no empirical evidence that there is an association between female gender and long COVID, there was no significant difference observed between men and women (p=0.05).
Reviewer_3	Author	1	3	0	2	That is the true story.
Reviewer_3	Author	1	3	0	2	Hence, I urge the authors not to mislead readers and to re-write these sections.
					0	Authors’ response: Thank you for pointing this out.
Author	Reviewer_3	2	6	3	1	We have removed the relevant section in accordance with this guidance.
					0	R3:
Reviewer_3	Author	1	4	0	2	The next major issue targets the interpretation of interaction effects.
Reviewer_3	Author	1	4	0	2	The authors did three models with three different outcomes, namely psychological distress, fatigue, and perceived stress.
					0	Authors introduced an interaction effect long COVID x gender into the model in order to test their third hypothesis (“(iii) whether gender moderated the associations between long COVID status and the health outcomes”, page 3, line 119).
Reviewer_3	Author	1	4	0	2	In the results section, only two (and not three!)
Reviewer_3	Author	1	4	0	2	interaction effects became significant (psychological distress: p<0.001, fatigue: p<0.05, and perceived stress: p=0.36, see Table 4, page 7, line 269).
Reviewer_3	Author	1	4	0	2	However, the authors wrote “While participants with long COVID generally perceived more psychological distress, fatigue, and stress than those without long COVID, differences were larger for men than for women” page 9, line 303), Authors’ response:
Author	Reviewer_3	2	7	4	1	Thank you for pointing this out, we have revised the sentence (see section 4.1).
					0	R3:
Reviewer_3	Author	1	5	0	2	“[…] men’s perception of poorer health when having long COVID appears to include higher levels of psychological distress, fatigue and perceived stress” (page 11, line 363),
					0	Authors’ response:
Author	Reviewer_3	2	8	5	1	We have revised the sentence; see section 4.4.
					0	R3: “[…] and the negative effects of long COVID on the health outcomes were larger for men than for women” (page 11, line 392) Authors’ response:
Author	Reviewer_3	2	10	7	1	We have revised the sentence; see section 5.
					0	R3:
Reviewer_3	Author	1	7	0	2	and finally “Third, long COVID appears to have a stronger effect on men than on women” (page 11, line 401).
Reviewer_3	Author	1	7	0	2	Again, the authors are overselling their results.
Reviewer_3	Author	1	7	0	2	All these statements are not true, only for two out of three outcomes, namely psychological distress and fatigue, but not for perceived stress (see also Figure 3).
Reviewer_3	Author	1	7	0	2	Hence, I strongly urge the authors to re-write these sentences so that readers are not misled.
					0	Authors’ response: We have revised the sentence; see section 5.
					0	R3:
Reviewer_3	Author	1	8	0	2	Besides these two major issues, I detected some smaller errors and miss-spellings (note, this list in not complete).
Reviewer_3	Author	1	8	0	2	Hence, I have some comments/suggestions that I hope will help the authors to further develop this line of work: Authors’ response:
Author	Reviewer_3	2	11	8	1	Thank you for pointing out these mistakes, and we trust the editorial office will assist us further with any remaining details in the final stage of the process.
					0	R3:
Reviewer_3	Author	1	9	0	2	Chapter 2 Materials and Methods: Something strange happened to the alignment of heading “2.2 Sample” (page 3, line 128).
Reviewer_3	Author	1	10	0	2	Please fix this.
					0	Authors’ response:
Author	Reviewer_3	2	12	9	1	Alignment has been fixed.
					0	R3:
Reviewer_3	Author	1	10	0	2	Table 1 (page 3, line 137): I detected an error in the third column (“COVID-19 infection”).
Reviewer_3	Author	1	10	0	2	The total sample is reported here as 303.
Reviewer_3	Author	1	10	0	2	However, the single numbers do not sum up to 303 but rather to 310 (13+74+220+3=310).
Reviewer_3	Author	1	10	0	2	I know, there were 7 missing values within the 310.
Reviewer_3	Author	1	10	0	2	However, this table is still wrong, it must be 310 and not 303.
					0	Please fix this.
Reviewer_3	Author	1	10	0	2	The percentage of 87 long COVID (28.7%) then refers to 303 (87/303=28.7%).
Reviewer_3	Author	1	10	0	2	Hence, I urge the authors to re-calculate percentages in Table 1.
Reviewer_3	Author	1	10	0	2	Otherwise, this is misleading the readership.
					0	Authors’ response:
Author	Reviewer_3	2	13	10	1	Table 1 has been revised accordingly.
					0	R3:
Reviewer_3	Author	1	11	0	2	Chapter 2.3 Measures: Sometimes the verbal scales are set in italic (e.g., “0=better than ususal”, page 4, line 173) and sometimes not (e.g., “4=very often”, page 5, line 187).
Reviewer_3	Author	1	13	0	2	Please use a consistent writing style throughout the whole manuscript.
					0	Authors’ response:
Author	Reviewer_3	2	14	11	1	Italics have been removed, see revised section 2.3.
					0	R3:
Reviewer_3	Author	1	12	0	2	Table 3, Table 4, and Table 5: The authors use a very inconsistent style of bold.
Reviewer_3	Author	1	12	0	2	For example, see Table 4 (page 7, line 269): Column Fatgigue, why is ES not printed in bold?
Reviewer_3	Author	1	12	0	2	Please use a consistent writing style.
					0	Authors’ response:
Author	Reviewer_3	2	15	12	1	We are unsure how this problem occurred.
Author	Reviewer_3	2	15	12	1	We have fixed the problems in the revised tables.
					0	R3:
Reviewer_3	Author	1	13	0	2	Results (page 7, line 274): Sometimes fatigue (page 7, line 274) and sometimes with a capital F (Fatigue, page 7, line 283).
					0	Please use a consistent writing style throughout the whole manuscript.
					0	Authors’ response:
Author	Reviewer_3	2	16	13	1	Thank you for pointing out, we have addressed this issue throughout the revised manuscript.
					0	Author Response File: Author Response.pdf
					0	Author Response Reviewer 3 (R3): I thank the authors for submitting a revised version of their manuscript entitled “Self-reported long COVID in the general population: sociodemographic and health correlates in a cross-national sample”.
					0	The authors did a great job, improved their manuscript according to my suggestions, and responded to all my questions adequately.
					0	In my opinion, the revised manuscript increased a lot in comparison to the first version.
					0	Everything read more smoothly and I could follow authors’ argumentations easily, especially the non-significant gender effect and the interpretation of the interaction effects.
					0	Authors’ response: Thank you for the kind – and quick – response!
					0	R3: Before a final publication of this paper, I have two minor points left:
Reviewer_3	Author	3	1	0	2	Wrong column headings in tables: I detected that the authors replaced “GHQ” with “psychological distress” in the text (also “PSS” replaced with “perceived stress”).
Reviewer_3	Author	3	1	0	2	This is correct.
Reviewer_3	Author	3	1	0	2	Psychological distress is the latent construct which is measured with the instrument GHQ.
Reviewer_3	Author	3	1	0	2	Unfortunately, the authors missed to replace GHQ by psychological distress in Table 4 (page 7, line 280) and Table 5 (page 7, line 297; see column headings: not “GHQ”, “Fatigue”, and “Perceived stress” but rather “Psychological distress”, “Fatigue”, and “Perceived stress”).
Reviewer_3	Author	3	1	0	2	Please correct the two tables.
					0	Authors’ response:
Author	Reviewer_3	4	2	2	1	Thank you for noticing.
Author	Reviewer_3	4	1	1	1	We have corrected the two tables according to this guidance.
					0	R3:
Reviewer_3	Author	3	2	0	2	"Wrong use of abbreviations: The authors introduced the abbreviation “GHQ-12” for the 12-item General Health Questionnaire (see page 4, line 161), but wrote in the text only ""GHQ"" (e.g., page 5, line 207; page 6, line 256; page 7, line 274)."
Reviewer_3	Author	3	2	0	2	Please replace every single “GHQ” in the text with the correct abbreviation “GHQ-12”.
Reviewer_3	Author	3	2	0	2	Please repeat this procedure for “PSS-10” (see page 4, line 185), i.e.
Reviewer_3	Author	3	2	0	2	replace “PSS” with “PSS-10” in the whole text.
					0	Authors’ response: Thank you for noticing.
Author	Reviewer_3	4	2	2	1	We have corrected the manuscript according to this guidance.
					0	The authors admit that, line 367, younger people were overrepresented, but to me, it was that older persons, especially over age 70, who were somehow missed in the survey sampling process.
					0	The study offers little to say about long covid among the elderly.
					0	The authors consider a number of factors associated with long COVID and psychological symptoms.
					0	I would suggest another factor - frustration with not getting well.
					0	Normally, you get sick, you get better (if you don't die).
					0	You get injured moderately and you get better with time.
					0	Long COVID breaks that pattern - you get sick and stay sick.
					0	Like being sick and tired of being sick and tired.
					0	Some uncommon illnesses may act that way, but COVID has become endemic and common.
					0	What is your common cold lasted for ten months?
					0	People would get really irritated and discouraged by such a situation.
					0	I accept the manuscript for its publication in this journal.
					0	The reviewed paper deals with the COVID pandemic, especially with the “long COVID” phenomenon.
					0	People who have infected with COVID-19 sometimes report long lasting COVID symptoms like the loss of taste and smell.
					0	The authors of this paper examined whether sociodemographic as well as health-related differences between COVID-19 patients with and without long COVID could be observed.
					0	The authors did a cross-sectional online survey with a total sample of 1649 adults across four countries (Norway, UK, USA, and Australia).
					0	They analyzed the collected data descriptively and with logistic regression models and multivariate analyses of variances (MANOVAs).
					0	They found no sociodemographic differences between both groups (i.e., long COVID vs. no long COVID) but, however, observed differences on three health-related outcomes (psychological distress, fatigue, and perceived stress).
					0	COVID-patients with long COVID felt higher psychological distress, higer fatigue, and higer perceived stress than COVID-patients without long COVID.
					0	In addition, the authors introduced an interaction effect between ´long COVID (yes/no) and gener (men/women) and found that men reported significantly higher psychological distress and higher fatigue than women but not for perceived stress.
					0	I really enjoyed reading this article and thank the authors for the opportunity to review their interesting paper.
					0	In my opinion, this paper deals with a very important and timely topic and is well structured.
					0	The introduction guides the reader smoothly into this topic, all necessary background information (i.e., citing appropriate literature) is given.
					0	It was a pleasure to read these sections!
					0	However, I see several issues with the ending of this paper.I liked the ideas and the methodological setting (i.e., online survey) of this study and I think the reported data have potential.
